FID_Ottawa,addr_city,addr_house,addr_postc,addr_stree,Title,phone,shoptype,website,FID_Otta_1,flag,ONS_ID,NeighName,POPEST,Address,Longitude,Latitude
282,Vanier,1,K1L 6E8,Montréal Road,Shell Select,-2136,Convenience stores and gas stations,https://find.shell.com/ca/fuel/10052618-montreal-rd-river-rd/en_CA,52,0,953,Vanier North,9634,"1 Montréal Road, Vanier,K1L 6E8",-75.66972233,45.43334186
166,Gloucester,1970,K1J 9MB,Ogilvie Rd,Mr Gas,16137440759,Convenience stores and gas stations,https://mrgasltd.ca/,15,0,912,Carson Grove - Carson Meadows,10694,"1970 Ogilvie Rd, Gloucester,K1J 9MB",-75.61246281,45.43334506
111,Ottawa,1980,K1J 9L3,Ogilvie Road,Loblaws,-7082,Supermarkets and traditional formats,https://www.loblaws.ca/store-locator/details/1051,15,0,912,Carson Grove - Carson Meadows,10694,"1980 Ogilvie Road, Ottawa,K1J 9L3",-75.61041981,45.43345666
223,Vanier,67,K1L 6E8,Montréal Road,Mercado Latino,16137473795,Independent and specialty stores,Not Available,52,0,953,Vanier North,9634,"67 Montréal Road, Vanier,K1L 6E8",-75.66803823,45.43372876
370,Ottawa,168,K1N 7L3,King Edward Avenue,Blue Nile Grocery Store,-2706,Convenience stores and gas stations,Not avaliable,71,0,908,Byward Market,5382,"168 King Edward Avenue, Ottawa,K1N 7L3",-75.69040764,45.43383376
193,Vanier,120,K1L 6E6,Montréal Road,Circle K,-2575,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/vanier/120-montreal-rd/0852626?utm_source=google&utm_medium=local&utm_campaign=google-local,45,0,954,Vanier South,6759,"120 Montréal Road, Vanier,K1L 6E6",-75.66604133,45.43406566
479,Ottawa,150,K1L 8H2,Montréal Road,Shoppers Drug Mart,+1 613-842-7544,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/1229,45,0,954,Vanier South,6759,"150 Montréal Road, Ottawa,K1L 8H2",-75.66459963,45.43453196
320,Gloucester,1405,K1J 1A5,Blair Towers Place,Costco,-8910,Mass merchandisers / club stores,https://www.costco.ca/warehouse-locations/gloucester-ON-1362.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,2,1,3,Beacon Hill South - Cardinal Heights,7195,"1405 Blair Towers Place, Gloucester,K1J 1A5",-75.60337141,45.43496486
189,Vanier,183, K1L 6E2,Montréal Road,By Grace Food Market,-2815,Independent and specialty stores,Not avaliable,52,0,953,Vanier North,9634,"183 Montréal Road, Vanier, K1L 6E2",-75.66409913,45.43524916
459,Gloucester,2016, K1J 7N9,Ogilvie Road,Shoppers Drug Mart,-6504,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/637,2,1,3,Beacon Hill South - Cardinal Heights,7195,"2016 Ogilvie Road, Gloucester, K1J 7N9",-75.60465191,45.43657046
353,Vanier,272,K1L 6C3,Montréal Road,Mama Cora Latin Market,Not Available,Convenience stores and gas stations,http://mamacoralatinmarket.ca/,45,0,954,Vanier South,6759,"272 Montréal Road, Vanier,K1L 6C3",-75.65989083,45.43664096
194,Ottawa,355,K1L 6B1,Montréal Road,Kabul Food Market,16138976666,Independent and specialty stores,Not Available,52,0,953,Vanier North,9634,"355 Montréal Road, Ottawa,K1L 6B1",-75.65490403,45.43876956
373,Vanier,273,K1L 5N8,Montfort,Mini Confectionary,+1(613) 749-4134,Convenience stores and gas stations,Not Available,52,0,953,Vanier North,9634,"273 Montfort, Vanier,K1L 5N8",-75.66157203,45.43896126
160,Vanier,395,K1L 6A8,Montréal Road,Circle K,-6858,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/vanier/395-montreal-road/0801817,52,0,953,Vanier North,9634,"395 Montréal Road, Vanier,K1L 6A8",-75.65411433,45.43907606
5,Ottawa,50,K1L 8B3,Beechwood Avenue,Metro,-8032,Supermarkets and traditional formats,https://www.metro.ca/en/find-a-grocery/281,52,0,953,Vanier North,9634,"50 Beechwood Avenue, Ottawa,K1L 8B3",-75.67561233,45.43943606
215,Vanier,46,K1L 7Z1,St Chales St,St. Charles Food Market,-10461,Convenience stores and gas stations,Not available,52,0,953,Vanier North,9634,"46 St Chales St , Vanier,K1L 7Z1",-75.67221773,45.43956186
230,Vanier,308,K1L 5M4,Shakespeare Street,Ste-Anne Convenience,-7630,Convenience stores and gas stations,Not available,52,0,953,Vanier North,9634,"308 Shakespeare Street, Vanier,K1L 5M4",-75.65921883,45.43956566
349,Vanier,64,K1L 8B2,Beechwood Avenue,Quickie,-8612,Convenience stores and gas stations,https://www.quickiestores.com/,52,0,953,Vanier North,9634,"64 Beechwood Avenue, Vanier,K1L 8B2",-75.67508933,45.44005576
298,Ottawa,596,K1K 0T9,Montréal Road,Your Independent Grocer,+1 613-745-0788,Supermarkets and traditional formats,https://www.yourindependentgrocer.ca/store-locator/details/2670,36,0,940,Overbrook - McArthur,19599,"596 Montréal Road, Ottawa,K1K 0T9",-75.64319232,45.44111826
236,Ottawa,590,K1K 0T9,Montreal Rd,Pioneer - Gas Station,-9227,Convenience stores and gas stations,https://www.pioneer.ca/?utm_source=G&utm_medium=lpm&utm_campaign=parkland,36,0,940,Overbrook - McArthur,19599,"590 Montreal Rd, Ottawa,K1K 0T9",-75.64426652,45.44161056
277,Ottawa,621,K1K 2N8,Center Street,GB Caribbean Grocery,16137446863,Convenience stores and gas stations,Not Available,36,0,940,Overbrook - McArthur,19599,"621 Center Street, Ottawa,K1K 2N8",-75.64260582,45.44163416
378,Ottawa,117,K1M 1L6,Beechwood Avenue,Red Door Provisions,16136956804,Independent and specialty stores,http://www.reddoorprovisions.com/,33,0,933,Lindenlea - New Edinburgh,4779,"117 Beechwood Avenue, Ottawa,K1M 1L6",-75.67298093,45.44169416
448,Ottawa,541, K1K 0V1,Montréal Road,Shoppers Drug Mart,-1968,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/641,110,0,935,Manor Park,7016,"541 Montréal Road, Ottawa, K1K 0V1",-75.64628842,45.44179466
93,Ottawa,598,K1K 0T6,Montréal Road,Circle K,-10540,Convenience stores and gas stations,https://www.circlek.com/store-locator/CA/ottawa/598-montreal-road/0800219,36,0,940,Overbrook - McArthur,19599,"598 Montréal Road, Ottawa,K1K 0T6",-75.64287962,45.44210086
212,Ottawa,654,K1K 0T3,Montréal Rd,Sweet Daddy,-1375,Convenience stores and gas stations,https://sweetdaddy.ca/,36,0,940,Overbrook - McArthur,19599,"654 Montréal Rd, Ottawa,K1K 0T3",-75.64024922,45.44282986
6,Ottawa,585,K1K 4K3,Montréal Road,Farm Boy,-4819,Supermarkets and traditional formats,https://www.farmboy.ca/stores/hillside/,110,0,935,Manor Park,7016,"585 Montréal Road, Ottawa,K1K 4K3",-75.64469822,45.44311406
150,Vanier,40,K1L 5H5,Jolliet Avenue,Fresh Grocer,16137468349,Convenience stores and gas stations,Not Available,52,0,953,Vanier North,9634,"40 Jolliet Avenue, Vanier,K1L 5H5",-75.66872683,45.44315556
237,Vanier,101, K1L 5E6,Lavergne Street,Vanier Foodmart,-5993,Convenience stores and gas stations,Not available,52,0,953,Vanier North,9634,"101 Lavergne Street, Vanier, K1L 5E6",-75.66516963,45.44315946
494,Ottawa,753,K1K 0T1,Montréal Rd,Rexall,-6153,Drugstores,https://www.rexall.ca/storelocator/store/8134,51,0,956,Wateridge Village,613,"753 Montréal Rd, Ottawa,K1K 0T1",-75.63651866,45.4449494
175,Gloucester,1930,K1J 6N2,Montréal Road,Metro,-4317,Supermarkets and traditional formats,https://www.metro.ca/en/find-a-grocery/273,2,1,3,Beacon Hill South - Cardinal Heights,7195,"1930 Montréal Road, Gloucester,K1J 6N2",-75.59521881,45.44539706
354,Gloucester,1730,K1J 6N3,Montréal Road,M.Y Food Mart,16137476000,Convenience stores and gas stations,Not Available,2,1,3,Beacon Hill South - Cardinal Heights,7195,"1730 Montréal Road, Gloucester,K1J 6N3",-75.61009851,45.44563536
278,Ottawa,876,K1K 4L3,Montréal Road,Carson Fresh Grocer,16137496531,Independent and specialty stores,Not Available,15,0,912,Carson Grove - Carson Meadows,10694,"876 Montréal Road, Ottawa,K1K 4L3",-75.63055922,45.44565896
468,Ottawa,876,K1K 4L3,Montréal Road,Shoppers Drug Mart,-5013,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/1556,15,0,912,Carson Grove - Carson Meadows,10694,"876 Montréal Road, Ottawa,K1K 4L3",-75.63036082,45.44570676
285,Gloucester,1724,K1J 6N5,Montréal Road,Korems Food & Variety Store,+1(343) 984-4455,Convenience stores and gas stations,Not Available,2,1,3,Beacon Hill South - Cardinal Heights,7195,"1724 Montréal Road, Gloucester,K1J 6N5",-75.61062901,45.44581016
299,Ottawa,920,K1K 0S8,Montréal Road,Nick's Confectionary,16137457496,Convenience stores and gas stations,Not Available,15,0,912,Carson Grove - Carson Meadows,10694,"920 Montréal Road, Ottawa,K1K 0S8",-75.62868582,45.44633906
424,Orleans,3469,K1C 1T1,Innes Road,Pronto Food Mart,16138347925,Convenience stores and gas stations,http://pronto-food-mart.foodpages.ca/,18,0,913,Chapel Hill North,10798,"3469 Innes Road, Orleans,K1C 1T1",-75.52715378,45.44724297
383,Ottawa,437,"K1K 2Z8
",St-Laurent Boulevard,Circle K,-1586,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/437-st-laurent-blvd/0800454?utm_source=google&utm_medium=local&utm_campaign=google-local,110,0,935,Manor Park,7016,"437 St-Laurent Boulevard, Ottawa,K1K 2Z8
",-75.64978742,45.44738856
174,Ottawa,2075,K1J 6M6,Montréal Road,Circle K,+1-613)-741-8787,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/ottawa/2075-montreal-rd/0852625?utm_source=google&utm_medium=local&utm_campaign=google-local,58,1,93,Rothwell Heights - Beacon Hill North,10359,"2075 Montréal Road, Ottawa,K1J 6M6",-75.59395581,45.44802806
301,Orleans,1600,K1C 6X7,Forest Valley Drive,Circle K,-3117,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/orleans/1600-forest-valley-drive/0801756?utm_source=google&utm_medium=local&utm_campaign=google-local,18,0,913,Chapel Hill North,10798,"1600 Forest Valley Drive, Orleans,K1C 6X7",-75.53574209,45.44882787
306,Gloucester,2200,K1J 6M5,Montréal Road,Kool Runnings,16137419101,Independent and specialty stores,Not Available,2,1,3,Beacon Hill South - Cardinal Heights,7195,"2200 Montréal Road, Gloucester,K1J 6M5",-75.5869973,45.44948786
407,Orleans,3712,K1W 0C8,Innes Road,Food Basics,+1(613) 837-0650,Supermarkets and traditional formats,http://www.foodbasics.ca/,65,1,75,Chapel Hill South,7298,"3712 Innes Road, Orleans,K1W 0C8",-75.51721808,45.44960267
122,Ottawa,2302,K4A 0X4,Tenth Line Road,Circle K,-2082,Convenience stores and gas stations,https://www.circlek.com/store-locator/CA/ottawa/2302-tenth-line-road/0801815,64,0,942,Portobello South,16313,"2302 Tenth Line Road, Ottawa,K4A 0X4",-75.48305577,45.45077657
403,Orleans,3900,K1W 1K9,Innes Road,Walmart Supercentre,-10848,Mass merchandisers / club stores,https://www.walmart.ca/en/stores-near-me/orleans-ottawa-on-3065,65,1,75,Chapel Hill South,7298,"3900 Innes Road, Orleans,K1W 1K9",-75.50858478,45.45133457
452,Orleans,2301,K4A 3W6,Tenth Line Road,Shoppers Drug Mart,-5580,Drugstores,https://www1.shoppersdrugmart.ca/en/store-locator/store/1433,64,0,942,Portobello South,16313,"2301 Tenth Line Road, Orleans,K4A 3W6",-75.48150227,45.45138707
466,Ottawa,2339,K1J 8M6,Ogilvie Road,Shoppers Drug Mart,-7818,Drugstores,https://www.shoppersdrugmart.ca/en/store-locator/store/623,58,1,93,Rothwell Heights - Beacon Hill North,10359,"2339 Ogilvie Road, Ottawa,K1J 8M6",-75.59779521,45.45148476
419,Orleans,2276,K4A 0X4,Tenth Line Road,Sobeys,-10381,Supermarkets and traditional formats,https://www.sobeys.com/stores/sobeys-orleans/,64,0,942,Portobello South,16313,"2276 Tenth Line Road, Orleans,K4A 0X4",-75.48509377,45.45218917
410,Orleans,5303,K1C 1T1,Canotek Road,Pronto Food Mart,16138347925,Convenience stores and gas stations,http://pronto-food-mart.foodpages.ca/,58,1,93,Rothwell Heights - Beacon Hill North,10359,"5303 Canotek Road, Orleans,K1C 1T1",-75.58909811,45.45267416
177,Orleans,3869,K1C 1T1,Innes Road,Circle K,-1529,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/orleans/3869-innes-rd/0852327?utm_source=google&utm_medium=local&utm_campaign=google-local,35,0,939,Orléans Village - Chateauneuf,10651,"3869 Innes Road, Orleans,K1C 1T1",-75.51217178,45.45326957
454,Orleans,3940,K1W 1K9,Innes Road,Shoppers Drug Mart,-8829,Drugstores,https://stores.shoppersdrugmart.ca/en/store/1139,65,1,75,Chapel Hill South,7298,"3940 Innes Road, Orleans,K1W 1K9",-75.50786248,45.45386507
205,Orleans,4042,K1C 1T1,Innes Road,Mr Gas,16138377652,Convenience stores and gas stations,Not Available,65,1,75,Chapel Hill South,7298,"4042 Innes Road, Orleans,K1C 1T1",-75.50500878,45.45506417
131,Ottawa,4270,K4A 5E6,Innes Road,Real Canadian Superstore,-2278,Supermarkets and traditional formats,https://www.realcanadiansuperstore.ca/store-locator/details/1071,64,0,942,Portobello South,16313,"4270 Innes Road, Ottawa,K4A 5E6",-75.49439477,45.45665407
112,Orleans,2020,K4A 3V4,Lanthier Drive,Bulk Barn,-8842,Independent and specialty stores,https://www.bulkbarn.ca/home-en/index_deals.html,64,0,942,Portobello South,16313,"2020 Lanthier Drive, Orleans,K4A 3V4",-75.49372237,45.45801617
132,Orleans,2030,K4A 4X4,Tenth Line Road,Farm Boy,-5674,Supermarkets and traditional formats,https://www.farmboy.ca/stores/tenth-line/,64,0,942,Portobello South,16313,"2030 Tenth Line Road, Orleans,K4A 4X4",-75.48789877,45.45831957
307,Orleans,4358,K4A 3W3,Innes Road,Petro-Canada,-7979,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/4358-innes-road-cumberland?utm_source=G&utm_medium=lpm&utm_campaign=suncor,64,0,942,Portobello South,16313,"4358 Innes Road, Orleans,K4A 3W3",-75.49114827,45.45929207
408,Orleans,1619,K1C 7E2,Orléans Boulevard,Your Independent Grocer,-8322,Supermarkets and traditional formats,https://www.yourindependentgrocer.ca/store-locator/details/0467,35,0,939,Orléans Village - Chateauneuf,10651,"1619 Orléans Boulevard, Orleans,K1C 7E2",-75.52410078,45.45956007
218,Orleans,4380,K4A 3W3,Innes Road,Rhema's,16132527722,Independent and specialty stores,Not Available,64,0,942,Portobello South,16313,"4380 Innes Road, Orleans,K4A 3W3",-75.49015137,45.45990927
48,Ottawa,4510,K4A 4C5,Innes Road,Metro,-10286,Supermarkets and traditional formats,https://www.metro.ca/en/find-a-grocery/285,64,0,942,Portobello South,16313,"4510 Innes Road, Ottawa,K4A 4C5",-75.48407257,45.46125077
397,Orleans,1993,K4A 4H8,Tenth Line Road,Shell Select,-1806,Convenience stores and gas stations,https://find.shell.com/ca/fuel/10053367-tenth-line-rd-innes-rd,107,0,920,Fallingbrook,19415,"1993 Tenth Line Road, Orleans,K4A 4H8",-75.48755197,45.46171137
498,Orleans,1615,K2C 7E2,Orleans Blvd,Rexall,-1518,Drugstores,https://www.rexall.ca/storelocator/store/95?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,35,0,939,Orléans Village - Chateauneuf,10651,"1615 Orleans Blvd, Orleans,K2C 7E2",-75.52576374,45.4617675
234,Woodlawn,3789,K0A 3M0,Dunrobin Rd,Nicholls General Store,16138321578,Convenience stores and gas stations,https://www.esso.ca/en-ca/find-station/ESSO-WOODLAWN-ON-NICHOLLSESSO-200321509?utm_source=google&utm_medium=organic&utm_campaign=gmb,98,1,35,Dunrobin,5569,"3789 Dunrobin Rd, Woodlawn,K0A 3M0",-76.07422027,45.46278925
9,Orleans,1980,K1C 1E4,St. Joseph Boulevard,Circle K,-7258,Convenience stores and gas stations,https://www.circlek.com/store-locator/CA/orleans/1980-st-joseph-blvd/0852678,18,0,913,Chapel Hill North,10798,"1980 St. Joseph Boulevard, Orleans,K1C 1E4",-75.54060369,45.46346857
176,Orleans,1988,K1C 1E4,St. Joseph Boulevard,Petro-Canada,-2638,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/1988-st-joseph-blvd-orleans?utm_source=G&utm_medium=lpm&utm_campaign=suncor,18,0,913,Chapel Hill North,10798,"1988 St. Joseph Boulevard, Orleans,K1C 1E4",-75.53919279,45.46407407
326,Orleans,375,K1E 3E6,Des Épinettes Avenue,Lucky R Convenient Store,16135900670,Convenience stores and gas stations,https://lucky-r-convenient.business.site/?utm_source=gmb&utm_medium=referral,39,0,943,Queenswood Heights,12828,"375 Des Épinettes Avenue, Orleans,K1E 3E6",-75.49560298,45.46624157
99,Orleans,1775,K1E 3X2,Tenth Line Road,Canadian Tire Gas+,-3631,Convenience stores and gas stations,http://gasplus.canadiantire.ca/,107,0,920,Fallingbrook,19415,"1775 Tenth Line Road, Orleans,K1E 3X2",-75.49091207,45.46737757
427,Orleans,2211,K1C 7C5,St. Joseph Boulevard,L&F Montego Place,16138308377,Convenience stores and gas stations,Not Available,53,0,915,Convent Glen - Orléans Woods,14543,"2211 St. Joseph Boulevard, Orleans,K1C 7C5",-75.53345749,45.46776387
439,Orleans,1937,K4A 4W9,Portobello Boulevard,Shoppers Drug Mart,-3002,Drugstores,https://www1.shoppersdrugmart.ca/en/Store-Locator/store/1254,108,0,909,Cardinal Creek,10535,"1937 Portobello Boulevard, Orleans,K4A 4W9",-75.46587527,45.46807257
435,Orleans,1675,K1E 3P6,Tenth Line Road,Shoppers Drug Mart,-7527,Drugstores,https://www1.shoppersdrugmart.ca/en/Store-Locator/store/632,107,0,920,Fallingbrook,19415,"1675 Tenth Line Road, Orleans,K1E 3P6",-75.49040857,45.46901857
409,Orleans,2434,K1C 1G1,St. Joseph Boulevard,Al Basha,-9884,Convenience stores and gas stations,Not available,35,0,939,Orléans Village - Chateauneuf,10651,"2434 St. Joseph Boulevard, Orleans,K1C 1G1",-75.52778149,45.46905357
391,Orleans,5150,K4A 0G4,Innes Road,Sobeys,-3407,Supermarkets and traditional formats,https://www.sobeys.com/en/stores/sobeys-trim-innes/,64,0,942,Portobello South,16313,"5150 Innes Road, Orleans,K4A 0G4",-75.45609656,45.46945607
4,Orleans,1675,K1E 3P6,Tenth Line Road,Metro,-4063,Supermarkets and traditional formats,https://www.metro.ca/en/find-a-grocery/292,107,0,920,Fallingbrook,19415,"1675 Tenth Line Road, Orleans,K1E 3P6",-75.49118547,45.47004157
178,Ottawa,2580,K1C 1G3,St. Joseph Boulevard,Desi Food Market,-8583,Convenience stores and gas stations,https://www.desifoodmarket.ca/,35,0,939,Orléans Village - Chateauneuf,10651,"2580 St. Joseph Boulevard, Ottawa,K1C 1G3",-75.52509138,45.47055957
92,Ottawa,1985,K4A 4R7,Trim Road,Circle K,-3077,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/car-wash?utm_source=google&utm_medium=local&utm_campaign=google-local,108,0,909,Cardinal Creek,10535,"1985 Trim Road, Ottawa,K4A 4R7",-75.45402576,45.47134277
179,Ottawa,2670,K1C 1G3,St. Joseph Boulevard,Pioneer - Gas Station,16138375559,Convenience stores and gas stations,https://www.pioneer.ca/?utm_source=G&utm_medium=lpm&utm_campaign=parkland,35,0,939,Orléans Village - Chateauneuf,10651,"2670 St. Joseph Boulevard, Ottawa,K1C 1G3",-75.52284978,45.47147007
260,Fitzroy Harbour,2391,K0A 1X0,Fitzroy Street,The Harbour Store,-4443,Independent and specialty stores,Not available,83,0,922,Fitzroy,3299,"2391 Fitzroy Street, Fitzroy Harbour,K0A 1X0",-76.21503501,45.47147554
446,Orleans,2974,K1C 1J7,St. Joseph Boulevard,Shoppers Drug Mart,-2988,Drugstores,https://stores.shoppersdrugmart.ca/en/store/1230,39,0,943,Queenswood Heights,12828,"2974 St. Joseph Boulevard, Orleans,K1C 1J7",-75.51644688,45.47514287
411,Orleans,2975,K1C 7C2,St. Joseph Boulevard,Shell Select,-5435,Convenience stores and gas stations,https://find.shell.com/ca/fuel/10052649-st-joseph-place-d-orleans,53,0,915,Convent Glen - Orléans Woods,14543,"2975 St. Joseph Boulevard, Orleans,K1C 7C2",-75.51658588,45.47600077
389,Ottawa,1226,K1C 7K3,Place-d'Orléans Drive,No Frills,-8305,Supermarkets and traditional formats,https://www.nofrills.ca/en_CA/storedetail.800002.html,53,0,915,Convent Glen - Orléans Woods,14543,"1226 Place-d'Orléans Drive, Ottawa,K1C 7K3",-75.52261519,45.47627477
431,Orleans,385,K1E 3H4,Tompkins Avenue,Baghlan Market,-11241,Independent and specialty stores,https://baghlan-market.business.site/,39,0,943,Queenswood Heights,12828,"385 Tompkins Avenue, Orleans,K1E 3H4",-75.49836448,45.47745557
304,Orleans,385,K1E 3H4,Tompkins Avenue,Circle K,+1-613)-837-7807,Convenience stores and gas stations,https://www.circlek.com/ca/ontario/store-locator/CA/orleans/385-tompkins-ave/0868062?utm_source=google&utm_medium=local&utm_campaign=google-local,39,0,943,Queenswood Heights,12828,"385 Tompkins Avenue, Orleans,K1E 3H4",-75.49817498,45.47751077
77,Ottawa,3035,K1E 1E1,St. Joseph Boulevard,Farm Boy,-3032,Supermarkets and traditional formats,https://www.farmboy.ca/stores/orleans/,53,0,915,Convent Glen - Orléans Woods,14543,"3035 St. Joseph Boulevard, Ottawa,K1E 1E1",-75.51329248,45.47773247
499,Orleans,110,K1C 2L9,Place d'Orléans Dr,Rexall,-8742,Drugstores,https://www.rexall.ca/storelocator/store/8151?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,53,0,915,Convent Glen - Orléans Woods,14543,"110 Place d'Orléans Dr , Orleans,K1C 2L9",-75.51567813,45.47830399
181,Orleans,3055,K1C 1T1,St. Joseph Boulevard,Petro-Canada,-2834,Convenience stores and gas stations,https://www.petro-canada.ca/en/personal/gas-station-locations/3055-stjoseph-blvd-orleans?utm_source=G&utm_medium=lpm&utm_campaign=suncor,39,0,943,Queenswood Heights,12828,"3055 St. Joseph Boulevard, Orleans,K1C 1T1",-75.51231778,45.47843957
89,Orleans,6469,K1C 2R1,Jeanne-d'Arc Boulevard North,Circle K,-2331,Convenience stores and gas stations,https://www.circlek.com/store-locator/CA/orleans/6469-jeanne-d-arc-boulevard-n/0801816,53,0,915,Convent Glen - Orléans Woods,14543,"6469 Jeanne-d'Arc Boulevard North, Orleans,K1C 2R1",-75.53745079,45.47933607
467,Orleans,6491,K1C 2R1,Jeanne-d'Arc Boulevard North,Shoppers Drug Mart,-2970,Drugstores,https://stores.shoppersdrugmart.ca/en/store/630,53,0,915,Convent Glen - Orléans Woods,14543,"6491 Jeanne-d'Arc Boulevard North, Orleans,K1C 2R1",-75.53687579,45.47995967
3,Orleans,6509,K1C 2R1,Jeanne-d'Arc Boulevard North,Metro,-2619,Supermarkets and traditional formats,https://www.metro.ca/en/find-a-grocery/280,53,0,915,Convent Glen - Orléans Woods,14543,"6509 Jeanne-d'Arc Boulevard North, Orleans,K1C 2R1",-75.53622879,45.48102657
327,Ottawa,920,K4A 0B4,Watters Road,FreshCo,+1(613) 841-9454,Supermarkets and traditional formats,https://freshco.com/stores/freshco-orleans/,108,0,909,Cardinal Creek,10535,"920 Watters Road, Ottawa,K4A 0B4",-75.47485717,45.48296657
317,Orleans,915, K4A 3K5,Watters Road,Quickie,-8425,Convenience stores and gas stations,https://www.quickiestores.com/,107,0,920,Fallingbrook,19415,"915 Watters Road, Orleans, K4A 3K5",-75.47557097,45.48366077
396,Woodlawn,115,K0A 3M0,Constance Bay Road,Constance Bay General Store,Not available,Convenience stores and gas stations,Not available,84,1,29,Constance Bay,2371,"115 Constance Bay Road, Woodlawn,K0A 3M0",-76.07353697,45.48650555
406,Orleans,8154,K1E 2H5,Jeanne-d'Arc Boulevard North,Maggy's Mart,16138246897,Convenience stores and gas stations,Not Available,59,1,76,Chatelaine Village,4174,"8154 Jeanne-d'Arc Boulevard North, Orleans,K1E 2H5",-75.51162728,45.48744727
135,Ottawa,1270,K4A 3P7,Trim Road,Mr Gas,16138247126,Convenience stores and gas stations,https://mrgasltd.ca/,107,0,920,Fallingbrook,19415,"1270 Trim Road, Ottawa,K4A 3P7",-75.47986837,45.49074928
309,Cumberland,980,K4C 1A1,Cameron St,Waypoint Convenience,16138333038,Convenience stores and gas stations,https://waypointconvenience.com/,85,0,916,Cumberland,4172,"980 Cameron St, Cumberland,K4C 1A1",-75.41145975,45.51778488
